utterance_id,noise_samples_beginning_16k,noise_sample_end_16k,target_speaker1_snr_db
441o030x_0.65236_051a0503_-0.65236.wav,27504,6889,1.3544866613921256
421a0106_0.7051_447c0216_-0.7051.wav,8169,1315,1.9210856367368283
22gc010j_1.5725_423c0204_-1.5725.wav,8805,10883,-1.1359520862961832
441c020l_2.4983_22go010v_-2.4983.wav,14051,9609,-0.6614545410521719
442o030a_1.8281_421a0106_-1.8281.wav,20927,26758,-2.8571507652872947
443o0302_0.37407_052o0209_-0.37407.wav,15453,22298,-2.5490010110060357
22ho010s_0.97461_440o030b_-0.97461.wav,1596,20591,5.928207555800295
440c020y_0.17243_22ga0111_-0.17243.wav,10764,5393,4.631714770162485
422c020j_1.7896_440o030c_-1.7896.wav,9789,9391,0.2830184527925148
053o020p_1.388_050c010z_-1.388.wav,16041,12996,0.7530359597265708
441o030s_1.9697_447c0217_-1.9697.wav,9630,19975,3.565401978469513
22hc0112_1.5881_422a0104_-1.5881.wav,22044,16744,5.738349719115275
443o030b_0.31873_22hc010t_-0.31873.wav,5147,28401,3.9805014588286998
052c010e_2.2609_051a0512_-2.2609.wav,29369,25029,2.5095753217780414
422c0206_0.82871_051o020w_-0.82871.wav,17056,21878,5.638205813615343
422a010h_1.1513_420o030m_-1.1513.wav,24657,28685,5.51932273370781
420a0114_2.3032_445c020n_-2.3032.wav,23712,31966,3.0153013310865147
423a010w_2.4456_422a0112_-2.4456.wav,580,6104,2.567983767903156
053c010x_0.04015_446c020v_-0.04015.wav,31325,28479,1.7918962150549103
440c020u_2.0452_442o030n_-2.0452.wav,1385,904,0.36231660439395075
445o030b_2.2917_22gc0110_-2.2917.wav,26635,11541,5.036578577779867
444o030l_2.2218_22ga0111_-2.2218.wav,29178,10601,2.6003470368504527
420c0212_0.41947_421o0307_-0.41947.wav,30741,23105,3.084369121381596
422c0207_0.12316_442c020r_-0.12316.wav,4731,29604,2.4308371417539156
444c020b_1.7423_446o030k_-1.7423.wav,12052,18111,-0.7158892868551323
22gc010i_1.0493_444c020a_-1.0493.wav,23875,13054,-0.16952545413699838
421c0206_1.4078_22ho010d_-1.4078.wav,1507,16404,3.656403092465622
421c020h_0.86812_423c0210_-0.86812.wav,30848,17555,-0.11259718457872481
446o0302_0.47056_052a0510_-0.47056.wav,26434,12484,1.9502385305540857
445o030u_1.3538_442c020i_-1.3538.wav,27598,31198,0.8412402889637569
440c020q_2.3909_050c0106_-2.3909.wav,4027,12599,2.8757765970768183
447c020r_1.5359_053a050t_-1.5359.wav,6549,30118,-0.5873572418385287
22gc0113_2.2322_421o030x_-2.2322.wav,7273,19869,-1.87181285119151
052a050n_0.34218_421c020e_-0.34218.wav,6142,25169,-2.491059816593422
440c020a_1.9837_22ha0110_-1.9837.wav,16114,14608,4.467927211729602
440o0310_0.081835_447o030y_-0.081835.wav,29886,11393,0.8571268904058198
421a0104_1.4941_442c020r_-1.4941.wav,20980,23749,4.0755064556318095
423a0106_0.50179_050o0208_-0.50179.wav,18802,24927,-0.10373400263861532
443o030h_2.25_444o030g_-2.25.wav,9222,9287,-1.3643119623005848
442o0312_0.0013429_440c0211_-0.0013429.wav,28364,28738,2.0438619860439813
050c0110_0.27669_22go010c_-0.27669.wav,28680,31082,-0.5297241566140856
421o030n_0.92982_051o020r_-0.92982.wav,3053,11102,1.9256160698076883
050o0204_1.7969_052c0112_-1.7969.wav,17916,8134,4.052189569489672
422o030f_1.0178_440c020k_-1.0178.wav,14080,21347,3.531456246021909
051c010k_1.8591_442o0301_-1.8591.wav,9427,19401,-1.6310069136528085
443o0306_0.2671_052o020m_-0.2671.wav,7289,10098,1.7431363402624784
444c0212_1.5988_22go0102_-1.5988.wav,12274,16875,0.46712939288393773
446c0211_1.1064_420c020i_-1.1064.wav,3301,25335,2.004490080477143
420o030j_2.2719_446c0204_-2.2719.wav,30252,26625,1.1386874912784863
442o0303_0.38044_22ga0108_-0.38044.wav,18102,19245,1.625275820607154
443o030o_2.0693_22ha0112_-2.0693.wav,17217,551,5.772419739958597
440c020l_0.34924_442o030y_-0.34924.wav,7484,21891,-1.770008497115239
446c0201_1.3872_050c0110_-1.3872.wav,30102,18166,5.2100819773528215
447c020w_0.70063_421c020j_-0.70063.wav,12502,11216,5.917647615169329
447c020r_0.96303_22ha010x_-0.96303.wav,11371,30410,5.135132431112298
442c0216_1.4813_053o020x_-1.4813.wav,19610,11787,-1.2217846611631926
446c0210_2.4992_050a050a_-2.4992.wav,2177,22509,4.804070081256357
052o020f_1.3813_444o0305_-1.3813.wav,15467,27694,-0.24234132849418444
420c020w_0.034166_442o0312_-0.034166.wav,22715,79,-1.6907738017242684
053o020b_1.1278_422c0211_-1.1278.wav,4695,6896,-1.5539297417944988
420a010f_1.1083_447c020q_-1.1083.wav,28855,2705,3.1375340400139393
050c0111_1.7588_445c020l_-1.7588.wav,11065,25321,-2.1256159597160815
440o030s_0.42122_053o020v_-0.42122.wav,16194,16599,-0.3532359354921253
447o030j_1.8_443c0208_-1.8.wav,22862,10543,-0.8715754095257155
22ha0114_1.8349_420o030g_-1.8349.wav,17200,15080,5.1006394331835985
051a0507_0.88018_22hc010c_-0.88018.wav,5389,31870,-2.2449082854746805
22hc010e_1.2183_422o0306_-1.2183.wav,9384,22082,-2.780637583651642
447o0301_0.9755_423o0308_-0.9755.wav,9954,7709,-1.5488265621142263
443c0212_2.0623_052o0205_-2.0623.wav,25176,15788,3.9130770494816627
422c0214_1.6435_22ho0102_-1.6435.wav,27951,27457,4.826548382068999
052a050e_2.2091_051c010x_-2.2091.wav,10513,8440,-0.9363216906485179
441c0216_1.3915_050c010y_-1.3915.wav,12957,1970,5.143733083170682
053a050p_1.912_444o030g_-1.912.wav,22968,7312,0.6714650445869919
420o0308_2.0893_423c020o_-2.0893.wav,6552,5476,0.8364393598189492
444c0204_0.76091_053o020o_-0.76091.wav,15886,8364,-2.9718544424185973
441c020u_0.69969_422a0111_-0.69969.wav,17282,10180,3.9655148796402884
422o0312_2.0183_22ga0107_-2.0183.wav,28148,2470,3.8073357403124826
423o0303_1.0139_442o0309_-1.0139.wav,28216,18288,-2.540327677272707
447o030o_0.85067_053c010j_-0.85067.wav,31394,16894,0.2546488382263985
420a010t_1.5468_22ga010t_-1.5468.wav,6335,10263,-2.8790606795491183
447o030c_0.99391_22ga0113_-0.99391.wav,12897,8918,1.4347122277790598
442o030g_1.9292_443o0303_-1.9292.wav,4461,5844,1.6142806260226559
445o0302_1.2809_421o0303_-1.2809.wav,9389,23681,4.16553042047625
420o030g_1.6201_22ha010g_-1.6201.wav,12465,1756,-0.44323086083236296
421a010i_1.8649_051o020e_-1.8649.wav,13712,24411,-0.09308072613479901
051a050u_0.67259_444o030s_-0.67259.wav,28644,6863,-1.9654742647280359
442c020k_1.0784_051o020g_-1.0784.wav,16126,17896,0.5907770869486586
442o030q_0.81936_421a010a_-0.81936.wav,16502,8913,-0.14574393944276842
422o0302_1.0901_423c020o_-1.0901.wav,3770,25688,4.536430056698566
423a010s_0.91712_441o030e_-0.91712.wav,5353,24534,3.0250435125960795
442o030w_0.78345_051c0102_-0.78345.wav,24588,13196,-1.0977725728497125
443o0313_0.54779_053c0113_-0.54779.wav,25547,6534,-0.4235164877068782
441c020t_1.6062_447c0215_-1.6062.wav,8127,19712,-1.218168338548689
421c020r_1.6709_443o0311_-1.6709.wav,17525,31483,4.879404933266727
22ho010y_2.185_422a0111_-2.185.wav,7115,24695,3.7661453373841205
22ga010l_0.65199_051c0109_-0.65199.wav,7521,23269,-1.753275551064239
443o030s_2.1244_22hc010w_-2.1244.wav,11284,2270,4.950327443740987
441c0210_0.018157_052a050r_-0.018157.wav,15333,8142,-2.224794869248141
422a0109_0.79389_22hc010r_-0.79389.wav,22611,25098,0.10273257685648707
444c020j_0.92929_443o030x_-0.92929.wav,17877,31437,4.187599680431916
440c020n_0.9331_22hc010v_-0.9331.wav,5923,19984,2.3461451263065065
053c010g_2.2881_420a010x_-2.2881.wav,9931,924,3.0575701973232032
22go0109_1.1011_440c020m_-1.1011.wav,14029,19777,3.168304170302746
423a010m_2.2968_051a050w_-2.2968.wav,5289,13749,0.9060522063499925
423c020f_0.14425_052c010q_-0.14425.wav,23879,30605,4.876197933126015
053a050k_2.2326_420c020j_-2.2326.wav,4135,21336,2.511050798416975
22gc010q_2.3669_423a010u_-2.3669.wav,22431,29741,2.4040441158345605
423a010b_0.86493_444c0203_-0.86493.wav,28435,10101,2.2659970388687736
446o0310_0.77472_447o030t_-0.77472.wav,8057,2260,-1.903346829335341
442c0204_1.769_443o030r_-1.769.wav,24647,30808,3.01163580709214
420a0113_0.48315_442o030u_-0.48315.wav,3206,25589,5.974964423925448
22ga0107_1.6196_445c020c_-1.6196.wav,27140,29788,2.23653119713415
22ga010z_2.3137_441c0206_-2.3137.wav,3387,7544,-0.291828752874701
442o030y_2.3217_444o0313_-2.3217.wav,8866,11659,-0.037893590961163515
441o0303_1.368_443c0211_-1.368.wav,21686,9144,5.8480722138753
423o0304_0.03381_445c0201_-0.03381.wav,7828,15214,2.61081038794335
447c0206_2.0186_22go010y_-2.0186.wav,3586,19667,-1.9059808632024278
443o0308_2.405_444c020n_-2.405.wav,12360,7459,-0.2007013475816959
441c020i_0.86187_447o030i_-0.86187.wav,27614,20753,2.7313546226179097
444o030q_1.7169_440o0304_-1.7169.wav,832,10419,3.262467321075901
440c020q_2.1835_446o0313_-2.1835.wav,4515,2579,-2.5816588788777173
420a010d_1.6964_446o030v_-1.6964.wav,23057,10806,-1.0958730295322567
445o030g_0.76631_442c020c_-0.76631.wav,1250,24041,4.832773524948775
445o030q_1.6875_22go010w_-1.6875.wav,21123,1470,1.4714039627647066
420a0104_0.4599_053o020i_-0.4599.wav,20303,31811,-0.23327135764795592
423o030g_0.83132_22gc010f_-0.83132.wav,1548,12274,4.422232079542789
423a010c_1.5086_442c020f_-1.5086.wav,5260,19876,0.1927988922444781
050o0211_0.28618_052c010x_-0.28618.wav,19124,17460,-1.0857839454989242
052o020w_0.74658_440c0211_-0.74658.wav,10734,12530,5.621897168431433
051a050k_1.3584_22hc010x_-1.3584.wav,29519,15562,1.0475001299135567
421o030p_1.8173_22ha0113_-1.8173.wav,7393,23691,-1.6776377448120745
440o0304_2.2294_443c020b_-2.2294.wav,29771,12945,3.482892490654386
22hc010t_0.3854_441o030d_-0.3854.wav,27680,28194,-1.4961014277069384
22gc010x_0.3174_440c020o_-0.3174.wav,29103,6462,-1.685366105205433
423a010y_2.0154_444c020t_-2.0154.wav,12912,27199,1.1812939772166553
22go010c_2.1682_051o0212_-2.1682.wav,10417,30030,-0.3195705432015785
441c0214_2.2927_422c0206_-2.2927.wav,20643,13105,2.794261092610041
444c020w_2.1908_22gc010o_-2.1908.wav,29492,17114,3.5836006450092928
443c020d_0.18285_22ha010t_-0.18285.wav,15050,16994,2.864712103537193
420o030i_1.8281_446c0209_-1.8281.wav,12909,29627,-2.8055711993939645
445c020j_1.1202_446o0310_-1.1202.wav,29336,6435,0.1752576171599971
446o0302_0.79737_447o030m_-0.79737.wav,22474,26523,-1.7665433342504047
423a010w_0.49845_444o0304_-0.49845.wav,8601,12076,5.195135127859267
444o030j_0.2682_447c0207_-0.2682.wav,26778,27349,0.7965150371473659
052o0203_0.6133_446o030e_-0.6133.wav,23457,18308,1.7960901695216211
422a010k_0.16101_051a050q_-0.16101.wav,28191,20853,4.126179713774082
422c020o_1.8526_443o030l_-1.8526.wav,12741,13358,5.328719889438199
22gc010i_2.3901_22hc010a_-2.3901.wav,12785,14924,-2.686301072155298
052a0513_1.7596_442c0213_-1.7596.wav,3564,19104,-0.6012107143156671
053c010c_0.65464_440o030i_-0.65464.wav,240,31292,4.751589202233469
440c0211_0.39833_447o030n_-0.39833.wav,6807,14153,1.0816190530134886
446o031a_0.31989_443c0213_-0.31989.wav,27209,27126,5.690854104180277
441c020x_2.3462_422o030q_-2.3462.wav,1294,17379,5.445649815481062
446o0304_0.23788_22ha0106_-0.23788.wav,23797,4140,2.7463529152040627
445c020y_1.634_050c0116_-1.634.wav,12846,10469,4.103832542901883
421a010e_1.2474_051a050d_-1.2474.wav,4314,7168,3.507460200867004
441c020d_1.1493_446o030q_-1.1493.wav,5008,24886,5.781232382036981
446o0316_1.125_444o030p_-1.125.wav,21238,11341,-0.2781623006718066
053c010b_0.61204_22ho0114_-0.61204.wav,25132,21680,3.769438755818836
053c0106_2.1261_447c020s_-2.1261.wav,22675,12602,-1.544239172737443
442o0307_1.3792_447o0305_-1.3792.wav,3427,26441,-0.22695944111896527
050c0104_0.021425_446o030g_-0.021425.wav,1483,8760,2.2361598930571382
440c020r_1.102_444o030p_-1.102.wav,30261,30319,5.448313880339374
052o0208_2.4522_440c020i_-2.4522.wav,28856,11151,5.592218991855869
447c0205_2.4995_420c0214_-2.4995.wav,25846,23948,-0.018001885855342792
422a0110_0.36986_053o0208_-0.36986.wav,31553,18374,3.9155687072329455
447o030m_2.4706_421o030y_-2.4706.wav,3577,22943,1.0891698974579613
052c010s_2.2907_445o030b_-2.2907.wav,13427,26605,4.9611242526650425
447c020s_1.6408_052o020u_-1.6408.wav,23398,15951,-1.2232300256625688
423o0310_0.63342_445c020t_-0.63342.wav,2800,29688,-2.779018060105706
445c020j_1.8778_051c010d_-1.8778.wav,9054,27430,-1.7623643797903619
443o030s_0.11975_22hc010c_-0.11975.wav,8205,30987,5.051020670464499
22ga010s_0.12808_446o030c_-0.12808.wav,8299,5834,2.977904442049944
052o020x_1.6427_441o030k_-1.6427.wav,5372,26109,-1.7570862549770252
443o030b_1.804_446o0303_-1.804.wav,7165,10762,3.334941860595439
052o0206_1.5361_440c0202_-1.5361.wav,20241,4657,4.480772438294327
421a0114_0.77921_440c020g_-0.77921.wav,18396,3655,0.522402980302604
050o020s_2.1596_22ha0111_-2.1596.wav,20307,22533,2.4285958271835106
050c010c_0.80731_420a010b_-0.80731.wav,6805,24139,1.093643202647078
446o030z_2.4376_050o020j_-2.4376.wav,14532,29471,-2.295649765288256
22gc0105_0.6128_443c020h_-0.6128.wav,16018,22377,2.1289388283482573
051a0514_2.427_447c020k_-2.427.wav,3417,23998,-2.3678139494659263
22go010e_1.435_422c020s_-1.435.wav,21636,4492,2.748799855554908
052o020a_0.59342_420o030j_-0.59342.wav,17021,12695,-1.9506929439476979
052c010w_0.88304_441o030o_-0.88304.wav,362,20819,3.662228636161938
051o0202_0.70181_053o020f_-0.70181.wav,21288,8641,3.2207448641229064
441o030g_1.7447_420c020f_-1.7447.wav,21372,17901,-0.18929719099542996
444c020w_2.3343_053o0205_-2.3343.wav,31672,22727,3.8630838306257846
051c010u_2.3824_422o030l_-2.3824.wav,30609,9661,0.32741671277913165
423a010y_1.8722_051c0101_-1.8722.wav,17649,27556,2.299843268536762
22ha010o_2.3431_051c0102_-2.3431.wav,30243,29660,2.690015605760779
420c0207_1.794_423o030p_-1.794.wav,9514,21552,1.5730646508307427
444o0301_2.1867_440o030v_-2.1867.wav,9270,4198,-0.7901390777074888
441c0205_0.43222_440o030e_-0.43222.wav,12993,19605,2.9753908240229805
443c020n_1.188_050o020n_-1.188.wav,16880,16852,5.419974434531612
421o0301_0.50202_446c0213_-0.50202.wav,9272,26548,2.162100919436165
441c0203_1.9426_051a050n_-1.9426.wav,7376,30719,2.9754992222074828
440o0310_1.1793_445o0303_-1.1793.wav,9665,19889,1.4326481083785385
447o0301_0.32331_445c020s_-0.32331.wav,4703,23447,2.7028392906056142
22ho010d_0.86211_442c0213_-0.86211.wav,13993,30198,1.96301452806461
423c020d_1.3017_447o030n_-1.3017.wav,16464,5508,2.1130789438757036
447c020p_1.0423_445o0307_-1.0423.wav,12283,12239,3.9675067515779405
447c020d_1.1143_421o030u_-1.1143.wav,21695,19696,5.201222374740839
441o030r_1.0223_22hc0106_-1.0223.wav,31213,23220,-0.26139828081834837
447o0312_2.0302_440c0206_-2.0302.wav,30922,16681,-2.2953510847266894
447c0205_1.1068_420o030z_-1.1068.wav,30170,23232,4.548025492940878
420o030k_0.85607_053c010v_-0.85607.wav,7094,25231,-0.6975936943450431
422a010z_0.92211_22hc010s_-0.92211.wav,1932,31731,3.649776148079286
423o030w_1.7661_441o030e_-1.7661.wav,12176,21845,4.693374356706762
444o0304_0.030352_447c020g_-0.030352.wav,30304,13504,-0.06693957598716782
440c020m_1.1933_443o030k_-1.1933.wav,18707,21396,-0.2823681299172893
445c020a_0.25797_444c0212_-0.25797.wav,25371,8396,0.7206511265753384
422a010r_0.41613_440c0210_-0.41613.wav,5966,9069,5.435903138964132
441o030v_0.32137_444o030n_-0.32137.wav,2451,15944,1.4523115059644969
442o030p_2.2089_441o030z_-2.2089.wav,12838,12319,0.409834347584368
22ho0105_1.0453_446o030f_-1.0453.wav,27579,6840,-2.7544707666264197
422a010k_1.9843_442c0213_-1.9843.wav,26313,794,2.7115161352335786
050c010o_2.2086_445o030f_-2.2086.wav,6289,30063,-0.7216278440494679
423c0206_1.295_422a010m_-1.295.wav,11969,6014,-2.211036146105358
444c0215_0.01945_445o0304_-0.01945.wav,18101,19630,5.684838479091251
22hc010k_0.19184_447o030g_-0.19184.wav,29141,22329,5.389205880785937
051a050t_0.36131_420o030s_-0.36131.wav,1604,606,-1.2116537813415427
052o020p_2.2672_440o0307_-2.2672.wav,29196,2265,-0.6504874123772124
445c020o_1.0281_444c0213_-1.0281.wav,5181,2620,2.8756133387826983
22go0106_0.95857_421o0307_-0.95857.wav,28440,17642,5.407201366723717
440c0213_0.35158_445o030q_-0.35158.wav,5066,17494,0.2649171390933356
446c0212_0.35205_052a0502_-0.35205.wav,2874,1553,3.7523712517352887
447c020c_0.65774_422c0205_-0.65774.wav,1084,14919,-1.8396037729980679
440o030q_1.4878_051a0511_-1.4878.wav,7506,29998,1.2630352156222964
22go0107_2.3093_440c020g_-2.3093.wav,27593,16166,0.21780139131397114
447c020x_1.3773_22hc010k_-1.3773.wav,21733,12188,-0.7496352406733298
446o030r_1.4428_422c020g_-1.4428.wav,8036,6973,-1.0849434533446431
22ga0110_2.0102_447c020b_-2.0102.wav,21998,7920,1.3690692306932926
051c0109_0.47958_22go010t_-0.47958.wav,29055,8409,1.7457804088040758
050a050q_1.3825_444o0312_-1.3825.wav,28978,532,0.986308091288576
444c020u_0.7342_053c0111_-0.7342.wav,17533,22505,-2.5584834968027437
422a0110_0.53209_420o030s_-0.53209.wav,25626,2007,2.5208279410178562
050a050j_1.2216_22ga0109_-1.2216.wav,594,8751,-2.324756166025045
423c020x_1.7301_442o0311_-1.7301.wav,23295,3087,1.3783234090993126
443c020p_0.25416_446o0313_-0.25416.wav,10194,6218,5.813306249570735
422c0216_0.67161_050o020x_-0.67161.wav,14913,24187,1.0463234059514397
440c020k_2.2877_051c010e_-2.2877.wav,11998,12611,-0.3535902486440672
053a0512_0.56025_421o0301_-0.56025.wav,17663,5274,1.737313188649507
440c020t_2.0566_050c010x_-2.0566.wav,10750,20152,0.7448476749184985
052c010x_0.53933_443o030g_-0.53933.wav,1937,24295,1.7563855709142615
441c0215_0.36703_447o030n_-0.36703.wav,10821,12873,0.19034092539881886
050c010t_1.7628_22go010l_-1.7628.wav,18122,12736,0.8836864788349388
22go010h_2.0111_053o0204_-2.0111.wav,14676,6321,1.5773205516091364
442c020m_1.7038_443c0207_-1.7038.wav,20687,22736,2.247245417230225
420a0109_0.85261_052a0506_-0.85261.wav,8586,3486,-0.8476641095162014
446c020q_1.5165_421o030q_-1.5165.wav,10450,2744,0.9779567898136268
052c010u_0.95107_446c020n_-0.95107.wav,23412,30542,-1.5182546403313952
440c020j_2.2366_22ga010j_-2.2366.wav,10648,8954,-0.9689005532140316
446c020g_1.0794_422a0113_-1.0794.wav,28190,30926,2.6410114005477023
22ha010a_0.95283_446o030e_-0.95283.wav,19632,27923,3.42166858918716
420o030c_1.8107_440o030y_-1.8107.wav,30273,2755,-0.6322538579892392
22go010d_0.71111_444o0304_-0.71111.wav,21192,8251,3.7434041353785776
053c010h_1.6163_445c0212_-1.6163.wav,21726,22019,1.2482975849503921
444c0201_1.9484_420c020r_-1.9484.wav,14090,2028,2.093228027149978
050a0508_0.19796_423a010l_-0.19796.wav,23538,13757,-0.4206868359542715
050a050p_0.0059009_442c0206_-0.0059009.wav,7719,29480,5.555732412382108
441c0210_2.492_445o030b_-2.492.wav,24864,6855,2.2373007264439106
423c020u_1.3686_441o030o_-1.3686.wav,28110,21857,5.06436099767485
051a0505_0.54979_442c020k_-0.54979.wav,2142,12627,1.059231274428618
22hc0102_0.50072_050c010a_-0.50072.wav,13157,1315,3.5494151623258663
051c010m_1.0549_421o0301_-1.0549.wav,27340,26155,-0.9601073416617742
050o020x_2.2523_444c020n_-2.2523.wav,25742,31897,5.838288496258738
22gc010j_1.8752_053c010e_-1.8752.wav,19440,3681,-2.2302318860808534
446o0303_0.2656_053a0505_-0.2656.wav,1164,15062,-0.6694265708779183
446o030h_1.4348_420o0304_-1.4348.wav,26281,27571,2.2856232053231587
444o030s_0.54473_053c0103_-0.54473.wav,28738,18467,2.2614500661107684
050a0513_1.7662_447c020d_-1.7662.wav,30176,21465,1.1275894952551093
423o030u_0.10736_051a050w_-0.10736.wav,7988,18910,3.9591586439619766
444c020e_1.6195_22ga010t_-1.6195.wav,19165,31992,1.7166611643171894
422a010i_2.1917_22gc0107_-2.1917.wav,11296,7642,0.17963266648491105
440c020t_0.695_441c0209_-0.695.wav,6519,27219,1.1005793793726362
22ho010j_0.5387_444c020k_-0.5387.wav,22168,12019,-2.089953844596818
423a010q_2.3735_050a050z_-2.3735.wav,31413,11984,4.446593029581406
443o030v_1.6269_441o030f_-1.6269.wav,22315,8828,1.8539666469608989
22gc010l_1.5676_421c020z_-1.5676.wav,771,11809,5.132401753240131
445c020s_0.11636_052a050k_-0.11636.wav,13004,26774,2.589449795715443
051o020d_1.457_052o020x_-1.457.wav,28558,14226,2.3768014534691124
422a0102_0.43287_440o0303_-0.43287.wav,13689,29114,-2.5279173806741917
446o0312_1.8188_421a0104_-1.8188.wav,10893,27909,-2.1600796041249013
423c020r_1.6961_442o030o_-1.6961.wav,30817,20203,-0.10447484741219837
422a010l_1.6002_440c0207_-1.6002.wav,22947,10766,0.9185316634783587
423a010a_0.49897_422a010h_-0.49897.wav,4521,22956,5.553091752404757
442c020d_1.9817_445c020h_-1.9817.wav,13922,9327,3.337799979570727
447c0205_2.2338_441o0314_-2.2338.wav,28787,4502,5.447616088514891
051c0107_1.4914_446o030l_-1.4914.wav,8007,3447,1.0307312344020731
421c0214_2.2541_423a010z_-2.2541.wav,6535,2033,-1.2912374637055961
446c0207_1.8079_441c0210_-1.8079.wav,27412,997,4.403267616249796
053a050b_2.2102_447c020j_-2.2102.wav,15517,31924,5.1238781853008994
22hc0114_0.48731_443c020y_-0.48731.wav,27610,2067,2.741414150791435
050c010t_1.515_421c0209_-1.515.wav,29294,31746,5.63740423842899
051o020c_0.81171_441c0208_-0.81171.wav,2658,22460,0.6788455071270745
22ho010u_2.0704_422c0216_-2.0704.wav,11434,654,2.8732371246386386
447o030v_1.7882_444o0310_-1.7882.wav,31721,6759,1.417612687450772
050c0109_1.6965_441c020p_-1.6965.wav,4784,6904,4.4325639685183855
445o030k_1.4848_441c020l_-1.4848.wav,11619,19202,4.206898809227798
421c0207_0.95309_440o0301_-0.95309.wav,22749,30960,-0.1982598981865369
445o030c_2.1632_420a010k_-2.1632.wav,30601,25467,4.427103567275733
420o030p_0.79949_443o0303_-0.79949.wav,29787,28946,1.089057887638007
420a0114_1.3815_053c010v_-1.3815.wav,5732,27222,-2.364149265931618
052a050e_1.0821_420o030o_-1.0821.wav,21367,19491,2.116727838945647
440c0206_1.3471_050c0110_-1.3471.wav,26475,14362,-2.0631136404021113
423o0301_0.52128_053a050z_-0.52128.wav,23148,14432,-0.7164382421307796
440c0212_0.76751_420o030o_-0.76751.wav,20210,22526,4.802948611561759
445o030b_0.2065_050c0106_-0.2065.wav,4166,27017,2.352034201344126
423c020m_1.3376_22go010l_-1.3376.wav,14806,19919,5.991429649128378
22ha0102_0.22055_052o020s_-0.22055.wav,2757,4592,2.2663901457582663
053o020e_0.38152_22hc010g_-0.38152.wav,26375,23913,0.6055143387949125
447c020k_0.082782_442c020g_-0.082782.wav,24854,30013,2.8932371750322226
051a050p_0.13839_420a010g_-0.13839.wav,12032,9820,-0.17129591675443123
423o030k_1.6268_052c010i_-1.6268.wav,21372,15714,5.16688455550991
22go010y_1.7453_422a010c_-1.7453.wav,12596,8368,1.21493715461411
22hc010i_0.65277_441c0202_-0.65277.wav,3319,23454,1.8853673218953775
422c020k_0.088435_441o030y_-0.088435.wav,2380,435,5.133686778759989
443o0301_1.8891_050a050x_-1.8891.wav,22653,24604,-0.6000413250970649
053o020t_0.34557_447c0215_-0.34557.wav,23162,1309,-2.297556510596973
051o020y_0.39095_423c020t_-0.39095.wav,15648,882,0.5832561719539444
442c020i_0.72623_423c020h_-0.72623.wav,2374,31855,3.9687851148149633
051c010v_1.6754_052o020u_-1.6754.wav,9204,31888,3.836611493528742
421o030l_0.37189_422o030o_-0.37189.wav,20043,20266,3.9408157819243375
053o0213_1.5399_441o030j_-1.5399.wav,29488,1149,5.043567670106979
440o030b_1.488_445c0205_-1.488.wav,30873,30771,0.5408891528606672
444o0312_0.27954_445o030k_-0.27954.wav,31036,10413,4.909738159889745
443c0214_1.6419_050c010e_-1.6419.wav,28094,17821,5.5741183967847086
423o0303_0.017372_442c020c_-0.017372.wav,19734,6129,1.4821296588821609
441o030j_1.7373_050o020p_-1.7373.wav,757,20188,4.018860959414514
420o030i_0.39328_443c0201_-0.39328.wav,17479,23385,4.618134480651211
051a050h_1.406_443o030p_-1.406.wav,13846,27269,2.7056324952481017
051a0503_1.8797_052a050j_-1.8797.wav,1948,19279,2.3276912550176396
053c010k_0.67451_423c0204_-0.67451.wav,7148,6648,2.5962554350386116
444c020l_2.2046_420c0213_-2.2046.wav,9667,3877,-0.8217838102376183
440o0313_0.35151_423a010w_-0.35151.wav,22151,30214,5.687626212423018
422o0308_0.062848_423c020r_-0.062848.wav,11557,11582,-2.3498086543245877
443o030m_0.79886_440o0304_-0.79886.wav,28352,6197,-0.9582953662660922
440c020m_2.0792_422o030c_-2.0792.wav,19406,23447,1.132570651330166
052o0209_1.1478_421c020d_-1.1478.wav,25174,980,-0.3418321189743918
444o0307_0.90691_447c020r_-0.90691.wav,22647,27404,-2.5918105825192184
051c010o_2.105_444c020e_-2.105.wav,26256,3421,-2.1101067201184183
052a0506_0.55077_443c0211_-0.55077.wav,6508,15739,3.2577236988203326
051o020q_2.4659_050c010m_-2.4659.wav,14085,24432,-0.023931688610917767
441c0202_1.8694_052a050n_-1.8694.wav,15932,31210,-1.6517905198715364
423c020w_0.36765_052a0509_-0.36765.wav,2328,12653,0.7847250001521484
441o0301_0.81314_052c010s_-0.81314.wav,12802,6139,3.3711110228858887
420o0314_1.5694_051a050k_-1.5694.wav,14813,6787,1.8606932134420413
053c0105_1.8622_443c020s_-1.8622.wav,10418,24338,1.5165432098793694
444o030u_2.379_22go0111_-2.379.wav,29369,2164,4.562339910292801
22ga010h_0.060887_22ho010s_-0.060887.wav,23301,7872,-0.0722080335310813
441c0204_1.9549_22ho010q_-1.9549.wav,26755,11913,1.4468287767085046
443o030q_0.61719_442o030j_-0.61719.wav,8703,11281,1.4834128644142108
445o030u_2.0928_420o030z_-2.0928.wav,18431,1380,4.910936591797133
443c020z_0.31828_050c0102_-0.31828.wav,15636,9599,-2.121450773313418
442o030m_0.59084_440o0311_-0.59084.wav,152,14314,2.7849680906929217
423o030w_0.58397_052c010q_-0.58397.wav,2085,13312,2.0196732279666474
443c020z_1.9616_441c020g_-1.9616.wav,30359,2921,-0.711437501964157
